Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-urwj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,hcs1,hcs2,answer,hcs3
25,1733947408611,11/12/2024 20:03:28,1733947408501,-5,11/12/2024 15:03:28,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,3,4,hcs3_resp,btn3,response_paragraph,942.0000000000073,,,3,1,1,0,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
26,1733947409360,11/12/2024 20:03:29,1733947408998,-5,11/12/2024 15:03:28,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,4,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
27,1733947409495,11/12/2024 20:03:29,1733947409007,-5,11/12/2024 15:03:29,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,4,2,hcs1,content,content_web_audio,0.999999999992724,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
28,1733947410642,11/12/2024 20:03:30,1733947410498,-5,11/12/2024 15:03:30,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,4,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
29,1733947410769,11/12/2024 20:03:30,1733947410507,-5,11/12/2024 15:03:30,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,4,3,hcs2,content,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
30,1733947412112,11/12/2024 20:03:32,1733947411998,-5,11/12/2024 15:03:31,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,4,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
31,1733947412236,11/12/2024 20:03:32,1733947412006,-5,11/12/2024 15:03:32,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,4,4,hcs3_resp,content,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
32,1733947412685,11/12/2024 20:03:32,1733947412583,-5,11/12/2024 15:03:32,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,4,4,hcs3_resp,btn2,response_paragraph,576.9999999999927,,,2,1,1,0,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
33,1733947413217,11/12/2024 20:03:33,1733947413081,-5,11/12/2024 15:03:33,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,5,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
34,1733947413362,11/12/2024 20:03:33,1733947413090,-5,11/12/2024 15:03:33,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,5,2,hcs1,content,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
35,1733947414695,11/12/2024 20:03:34,1733947414581,-5,11/12/2024 15:03:34,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,5,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
36,1733947414820,11/12/2024 20:03:34,1733947414589,-5,11/12/2024 15:03:34,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,5,3,hcs2,content,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
37,1733947416184,11/12/2024 20:03:36,1733947416082,-5,11/12/2024 15:03:36,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,5,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
38,1733947416319,11/12/2024 20:03:36,1733947416091,-5,11/12/2024 15:03:36,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,5,4,hcs3_resp,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
39,1733947416961,11/12/2024 20:03:36,1733947416851,-5,11/12/2024 15:03:36,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,5,4,hcs3_resp,btn2,response_paragraph,760,,,2,1,1,0,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
40,1733947417446,11/12/2024 20:03:37,1733947417348,-5,11/12/2024 15:03:37,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,6,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
41,1733947417562,11/12/2024 20:03:37,1733947417357,-5,11/12/2024 15:03:37,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,6,2,hcs1,content,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
42,1733947419044,11/12/2024 20:03:39,1733947418848,-5,11/12/2024 15:03:38,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,6,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
43,1733947419208,11/12/2024 20:03:39,1733947418855,-5,11/12/2024 15:03:38,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,6,3,hcs2,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
44,1733947420451,11/12/2024 20:03:40,1733947420347,-5,11/12/2024 15:03:40,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,6,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
45,1733947420575,11/12/2024 20:03:40,1733947420354,-5,11/12/2024 15:03:40,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,6,4,hcs3_resp,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
46,1733947421137,11/12/2024 20:03:41,1733947421035,-5,11/12/2024 15:03:41,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,6,4,hcs3_resp,btn2,response_paragraph,680,,,2,1,1,0,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
47,1733947421269,11/12/2024 20:03:41,1733947421039,-5,11/12/2024 15:03:41,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,,,END TASK,,,,,59583,,,,,0,1,0,,,,,,,,,,
END OF FILE
