freq(Hz),pow(dB/Hz)
3434.5458984375,22.95109672390101
3439.92919921875,23.039743451771557
3445.3125,11.705325811829027
3450.69580078125,14.56980573905394
3456.0791015625,3.547622590367517
3461.46240234375,14.772297572408908
3466.845703125,22.64651417486915
3472.22900390625,25.513877416285556
3477.6123046875,15.065681192161893
3482.99560546875,22.81212925453197
3488.37890625,21.273672786558826
3493.76220703125,-7.443746489627594
3499.1455078125,15.871858492416798
3504.52880859375,18.241052076993775
3509.912109375,13.288238242638942
3515.29541015625,25.422083997462547
3520.6787109375,22.414924455228427
3526.06201171875,13.744487363724806
3531.4453125,20.232317247577328
3536.82861328125,19.915206242306354
3542.2119140625,20.066274955975825
3547.59521484375,17.0067367992402
3552.978515625,16.627356209384846
3558.36181640625,16.40252287111411
3563.7451171875,15.321929475331796
3569.12841796875,16.606897736150504
3574.51171875,18.671862642759166
3579.89501953125,24.295654539849618
3585.2783203125,13.767082237567301
3590.66162109375,22.983006069698465
3596.044921875,25.511490707321034
3601.42822265625,21.212330712811696
3606.8115234375,24.909149122227948
3612.19482421875,28.85363982469084
3617.578125,21.72633808095891
3622.96142578125,23.572983318363434
3628.3447265625,21.152697514701625
3633.72802734375,12.500248072726396
3639.111328125,17.509024437342326
3644.49462890625,13.327346404356806
3649.8779296875,20.375555592010457
3655.26123046875,19.263476840198457
3660.64453125,12.080399962594711
3666.02783203125,14.524225266107875
3671.4111328125,12.662601103353134
3676.79443359375,15.904726297604723
3682.177734375,17.732967492590955
3687.56103515625,16.878875447354183
3692.9443359375,23.005678862795026
3698.32763671875,21.083114467069567
3703.7109375,16.82250245105997
3709.09423828125,22.411608011537304
3714.4775390625,13.210395588468986
3719.86083984375,20.15485618194319
3725.244140625,17.25984344771733
3730.62744140625,18.75259786488663
3736.0107421875,20.140215261619872
3741.39404296875,19.20699159318055
3746.77734375,11.902157301390622
3752.16064453125,10.243671321604404
3757.5439453125,17.295330796585283
3762.92724609375,14.524254560455603
3768.310546875,19.235069854164117
3773.69384765625,21.967413801556496
3779.0771484375,4.497149343569617
3784.46044921875,19.38360100481805
3789.84375,17.207091915768878
3795.22705078125,7.329589185131395
3800.6103515625,7.636424636853974
3805.99365234375,7.4796575520712905
3811.376953125,4.091302684314789
3816.76025390625,13.27817151161651
3822.1435546875,9.812197195532047
3827.52685546875,7.808990914792673
3832.91015625,13.260625969429205
