Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-urwj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,hcs1,hcs2,answer,hcs3
24,1731196004024,09/11/2024 23:46:44,1731196003929,-5,09/11/2024 18:46:43,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,3,3,hcs2,Zone1,timelimit_screen,1501,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
25,1731196004139,09/11/2024 23:46:44,1731196003940,-5,09/11/2024 18:46:43,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,3,4,hcs3_resp,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
26,1731196006749,09/11/2024 23:46:46,1731196006649,-5,09/11/2024 18:46:46,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,3,4,hcs3_resp,btn1,response_paragraph,2709,,,1,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
27,1731196007233,09/11/2024 23:46:47,1731196007146,-5,09/11/2024 18:46:47,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,4,1,hcs_briefing,Zone1,timelimit_screen,499,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
28,1731196007352,09/11/2024 23:46:47,1731196007156,-5,09/11/2024 18:46:47,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,4,2,hcs1,content,content_web_audio,0.999999999992724,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
29,1731196008739,09/11/2024 23:46:48,1731196008645,-5,09/11/2024 18:46:48,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,4,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
30,1731196008855,09/11/2024 23:46:48,1731196008657,-5,09/11/2024 18:46:48,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,4,3,hcs2,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
31,1731196010240,09/11/2024 23:46:50,1731196010146,-5,09/11/2024 18:46:50,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,4,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
32,1731196010368,09/11/2024 23:46:50,1731196010157,-5,09/11/2024 18:46:50,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,4,4,hcs3_resp,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
33,1731196011710,09/11/2024 23:46:51,1731196011615,-5,09/11/2024 18:46:51,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,4,4,hcs3_resp,btn2,response_paragraph,1458,,,2,1,1,0,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
34,1731196012196,09/11/2024 23:46:52,1731196012113,-5,09/11/2024 18:46:52,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,5,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
35,1731196012325,09/11/2024 23:46:52,1731196012122,-5,09/11/2024 18:46:52,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,5,2,hcs1,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
36,1731196013695,09/11/2024 23:46:53,1731196013613,-5,09/11/2024 18:46:53,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,5,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
37,1731196013826,09/11/2024 23:46:53,1731196013623,-5,09/11/2024 18:46:53,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,5,3,hcs2,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
38,1731196015205,09/11/2024 23:46:55,1731196015112,-5,09/11/2024 18:46:55,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,5,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
39,1731196015325,09/11/2024 23:46:55,1731196015124,-5,09/11/2024 18:46:55,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,5,4,hcs3_resp,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
40,1731196016745,09/11/2024 23:46:56,1731196016664,-5,09/11/2024 18:46:56,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,5,4,hcs3_resp,btn2,response_paragraph,1541.0000000000073,,,2,1,1,0,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
41,1731196017255,09/11/2024 23:46:57,1731196017162,-5,09/11/2024 18:46:57,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,6,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
42,1731196017377,09/11/2024 23:46:57,1731196017172,-5,09/11/2024 18:46:57,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,6,2,hcs1,content,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
43,1731196018762,09/11/2024 23:46:58,1731196018663,-5,09/11/2024 18:46:58,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,6,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
44,1731196018872,09/11/2024 23:46:58,1731196018672,-5,09/11/2024 18:46:58,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,6,3,hcs2,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
45,1731196020255,09/11/2024 23:47:00,1731196020162,-5,09/11/2024 18:47:00,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,6,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
46,1731196020361,09/11/2024 23:47:00,1731196020173,-5,09/11/2024 18:47:00,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,6,4,hcs3_resp,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
47,1731196021797,09/11/2024 23:47:01,1731196021698,-5,09/11/2024 18:47:01,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,6,4,hcs3_resp,btn3,response_paragraph,1525.0000000000073,,,3,1,1,0,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
48,1731196021923,09/11/2024 23:47:01,1731196021702,-5,09/11/2024 18:47:01,170312,13,task-7tte,,41222859,BLIND,12036787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3,1204x839,1204x839,,,,Headphone test,1,headphone_test_accept,HCS,,,END TASK,,,,,63611,,,,,0,1,0,,,,,,,,,,
1,1731369435831,11/11/2024 23:57:15,1731369435560,-5,11/11/2024 18:57:15,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1731369448660,11/11/2024 23:57:28,1731369448428,-5,11/11/2024 18:57:28,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,12535.699999988079,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,hcs,,,,
3,1731369453604,11/11/2024 23:57:33,1731369453359,-5,11/11/2024 18:57:33,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,17467.19999998808,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,hcs,,,,
4,1731369459054,11/11/2024 23:57:39,1731369458810,-5,11/11/2024 18:57:38,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,22917.400000035763,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,hcs,,,,
5,1731369469245,11/11/2024 23:57:49,1731369469015,-5,11/11/2024 18:57:49,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,advancementZone,continue_button,33121.90000003576,,,,,0,1,0,,,,,,hcs,,,,
6,1731369483537,11/11/2024 23:58:03,1731369483302,-5,11/11/2024 18:58:03,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,2,hcs_instr,advancementZone,continue_button,14281.699999988079,,,,,0,1,0,,,,,,hcs,,,,
7,1731369484033,11/11/2024 23:58:04,1731369483793,-5,11/11/2024 18:58:03,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,1,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
8,1731369484157,11/11/2024 23:58:04,1731369483801,-5,11/11/2024 18:58:03,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,1,2,hcs1,content,content_web_audio,0.6000000238418579,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
9,1731369485518,11/11/2024 23:58:05,1731369485292,-5,11/11/2024 18:58:05,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,1,2,hcs1,Zone1,timelimit_screen,1500.800000000003,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
10,1731369485654,11/11/2024 23:58:05,1731369485299,-5,11/11/2024 18:58:05,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,1,3,hcs2,content,content_web_audio,0.5999999642372131,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
11,1731369487016,11/11/2024 23:58:07,1731369486791,-5,11/11/2024 18:58:06,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,1,3,hcs2,Zone1,timelimit_screen,1499.4000000000015,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
12,1731369487134,11/11/2024 23:58:07,1731369486796,-5,11/11/2024 18:58:06,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,1,4,hcs3_resp,content,content_web_audio,0.699999988079071,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
13,1731369491597,11/11/2024 23:58:11,1731369491372,-5,11/11/2024 18:58:11,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,1,4,hcs3_resp,btn2,response_paragraph,4575.199999988079,,,2,1,1,0,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
14,1731369492083,11/11/2024 23:58:12,1731369491858,-5,11/11/2024 18:58:11,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,1,hcs_briefing,Zone1,timelimit_screen,499.90000000000146,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
15,1731369492211,11/11/2024 23:58:12,1731369491865,-5,11/11/2024 18:58:11,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,2,hcs1,content,content_web_audio,0.699999988079071,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
16,1731369493579,11/11/2024 23:58:13,1731369493356,-5,11/11/2024 18:58:13,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,2,hcs1,Zone1,timelimit_screen,1500.0999999999985,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
17,1731369493734,11/11/2024 23:58:13,1731369493362,-5,11/11/2024 18:58:13,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,3,hcs2,content,content_web_audio,0.5999999642372131,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
18,1731369495078,11/11/2024 23:58:15,1731369494857,-5,11/11/2024 18:58:14,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,3,hcs2,Zone1,timelimit_screen,1500.2000000000044,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
19,1731369495210,11/11/2024 23:58:15,1731369494865,-5,11/11/2024 18:58:14,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,4,hcs3_resp,content,content_web_audio,0.6000000238418579,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
20,1731369497185,11/11/2024 23:58:17,1731369496959,-5,11/11/2024 18:58:16,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,4,hcs3_resp,btn3,response_paragraph,2093.800000011921,,,3,1,1,0,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
21,1731369497690,11/11/2024 23:58:17,1731369497458,-5,11/11/2024 18:58:17,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,3,1,hcs_briefing,Zone1,timelimit_screen,500.5,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
22,1731369497816,11/11/2024 23:58:17,1731369497465,-5,11/11/2024 18:58:17,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,3,2,hcs1,content,content_web_audio,0.6000000238418579,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
23,1731369499189,11/11/2024 23:58:19,1731369498958,-5,11/11/2024 18:58:18,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,3,2,hcs1,Zone1,timelimit_screen,1499.9000000000015,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
24,1731369499306,11/11/2024 23:58:19,1731369498966,-5,11/11/2024 18:58:18,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,3,3,hcs2,content,content_web_audio,0.7000000476837158,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
25,1731369500691,11/11/2024 23:58:20,1731369500458,-5,11/11/2024 18:58:20,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,3,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
26,1731369500811,11/11/2024 23:58:20,1731369500466,-5,11/11/2024 18:58:20,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,3,4,hcs3_resp,content,content_web_audio,0.5999999642372131,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
27,1731369502509,11/11/2024 23:58:22,1731369502283,-5,11/11/2024 18:58:22,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,3,4,hcs3_resp,btn1,response_paragraph,1816.8999999761581,,,1,1,1,0,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
28,1731369503006,11/11/2024 23:58:23,1731369502774,-5,11/11/2024 18:58:22,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,4,1,hcs_briefing,Zone1,timelimit_screen,501,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
29,1731369503127,11/11/2024 23:58:23,1731369502782,-5,11/11/2024 18:58:22,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,4,2,hcs1,content,content_web_audio,0.6000000238418579,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
30,1731369504508,11/11/2024 23:58:24,1731369504274,-5,11/11/2024 18:58:24,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,4,2,hcs1,Zone1,timelimit_screen,1499.5,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
31,1731369504636,11/11/2024 23:58:24,1731369504281,-5,11/11/2024 18:58:24,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,4,3,hcs2,content,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
32,1731369506018,11/11/2024 23:58:26,1731369505774,-5,11/11/2024 18:58:25,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,4,3,hcs2,Zone1,timelimit_screen,1500.4000000000087,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
33,1731369506148,11/11/2024 23:58:26,1731369505782,-5,11/11/2024 18:58:25,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,4,4,hcs3_resp,content,content_web_audio,0.6000000238418579,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
34,1731369507848,11/11/2024 23:58:27,1731369507619,-5,11/11/2024 18:58:27,170312,13,task-7tte,,41267168,BLIND,12048498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,4,4,hcs3_resp,btn3,response_paragraph,1837.7000000476837,,,3,1,1,0,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
